nsYMD,1,2,3,4,5,6,7,8,9,10
2007-03-28,0.00848990109649953,0.009432111013932772,0.009990302356860237,0.008377838162332252,0.008634892821573174,0.006727285535849822,0.006310182594841148,0.0048986852354990385,0.007023813142274157,0.0057173293564778535
2007-03-29,0.007499099681790795,0.00976343179916087,0.009848973348754942,0.008294975936374058,0.0076881645446283215,0.007706038359390115,0.005721215541408542,0.00602559079249455,0.0072793957583653715,0.005599034187785768
2007-03-30,0.006681057443592471,0.008910125765642474,0.010857990186723824,0.008591980507985682,0.007507743381459983,0.007453521300617718,0.005824130383344455,0.005753657782764158,0.007375197403035985,0.005268809514995159
2007-04-02,0.008301015453780054,0.008987132643312534,0.010436480118516089,0.009276983057035035,0.006913383366300126,0.009725274308913547,0.006498715381101247,0.007341252607794916,0.008146546828563098,0.006040039246117658
2007-04-03,0.007783157940534885,0.008645670334322914,0.00916572077585218,0.007685790206863667,0.006535767101369616,0.008650416987196931,0.00692461993239679,0.007609641049211173,0.007945659398973027,0.006307376763643789
2007-04-04,0.005708626489619011,0.008457866013069689,0.00643417021990995,0.006831056978665628,0.006191618566336108,0.008419553084916048,0.0051151886710613355,0.006813354682064125,0.006544499465597807,0.005584615982455188
2007-04-05,0.004287835667287517,0.006600646144305231,0.005749821259246458,0.00507577442049194,0.004385928898797446,0.006086008155408301,0.004852813934486934,0.005704327573015828,0.004930713158460604,0.004524074006906666
2007-04-06,0.004062314581652472,0.007733831971678246,0.004907662673282786,0.004968259652280401,0.005380219586866906,0.00572639679681868,0.005918114116560605,0.005659683431514555,0.005905730517153315,0.005028700172411118
2007-04-09,0.004308986892747472,0.008058223834577749,0.005578211486938858,0.0041032186633721286,0.0065150278657084655,0.005695306544770299,0.0056279618903235205,0.007158304957487337,0.0055198506882442305,0.005433754576067981
2007-04-10,0.0032054956802909304,0.006942271206509361,0.004768051512924939,0.0025532845659057717,0.004424346188532433,0.004511281272444806,0.004065341724805536,0.0061534023823294325,0.005157688063572146,0.005763773514040986
2007-04-11,0.0019133744949716466,0.005143207903363784,0.003000133263378792,0.0008099996974949338,0.0032044692001314315,0.0018912309740805881,0.002641820064579781,0.0050166148137382165,0.005062758168754679,0.005812774262544397
2007-04-12,0.00221587792331742,0.002373905633716481,0.00201423445130289,0.0005445962136665114,0.0015911950084695667,0.0015644276980598727,0.0025850173553017943,0.004087727749963214,0.004709740183577569,0.0055258442842533615
2007-04-13,-3.9468622935030045e-05,-5.752532298358251e-06,-0.000610512357705635,-0.0012619046161661026,-0.0005566827072105713,-0.0003394337381167224,0.0010825982418019267,0.002333125251694332,0.0030588188119221923,0.003706830274735691
2007-04-16,-0.002588874326163063,-0.002438912732714947,-0.0023842067146724088,-0.0023631345864098966,-0.002529317263441353,-0.002226009372464644,-0.000589152444062707,0.0008469615206143048,0.0014342779433466593,0.0022173949000499167
2007-04-17,-0.0021986082600932663,-0.0008675339390301183,-0.0009612446860086804,-0.0019418964257148252,-0.0014063214550057838,-0.0005850011697904623,6.0939965007647556e-05,0.0014704759655681321,0.002653664553290648,0.0031254558006879618
2007-04-18,-0.0009767693553616918,5.315711510943085e-05,-0.00038256228495101236,-0.0006855056653536364,5.8080867885290245e-05,0.0008682627696749717,0.0010391220675115124,0.002023518728747741,0.004334597469420739,0.0030403160521815797
2007-04-19,0.00035480681728382774,0.0017250326619721837,-1.698306778516189e-06,0.0014304401971260104,0.0010916500236473167,0.0027798522920265373,0.002331090902147078,0.003364707301794996,0.00588307354259828,0.004389134572862887
2007-04-20,0.0009325628565534988,0.0020474554756824245,-4.045677231709652e-06,0.0019387695444790663,0.0015981375565862926,0.0028003864758934806,0.0031183828909580862,0.003481745282593007,0.006418113774050542,0.004264174990519878
2007-04-23,0.00023421140918395938,0.0007312191355107756,-0.0008597857704605751,0.00034439658622395785,0.000510167123577393,0.0009735229196412216,0.001867291023796739,0.002099072536610318,0.00447934961116847,0.002224492025667949
2007-04-24,0.0010237344804114239,0.00026317063910057294,0.0008744892593171882,0.000276760684893416,0.001539256357753614,0.001716884389496061,0.0023470903926633225,0.0023813418289385874,0.004476733937927485,0.001805489030129952
2007-04-25,0.0017368317167556712,0.0016396842817253913,0.0031774039059785653,0.0013970696275810261,0.002424743153297865,0.0034050616810967853,0.0038600217735601794,0.00327880190991574,0.005256515240487317,0.003124858382843735
2007-04-26,0.00213145306049651,0.0016243366997521936,0.0035634467321554383,0.002252289264564405,0.0030490220173640843,0.003622983211342212,0.0034086258070443742,0.0024906446785886638,0.004720914983465182,0.0030200296402240084
2007-04-27,0.005168188562420178,0.004824464734204652,0.004735429210772835,0.0041637588107492785,0.004920366893676837,0.005442166422688207,0.004131389644127104,0.004528699204009242,0.005274917757642556,0.005745084164043644
2007-04-30,0.005561789544560221,0.005338212988842169,0.0052597682102054465,0.0037802120530147504,0.00442703842509885,0.005347891531664555,0.00371743011267348,0.0035190892237232973,0.004315089443028092,0.004358843960560411
2007-05-02,0.0054939286061458335,0.0035067575386132587,0.00460172567697577,0.0022406416007304435,0.0026150205910949464,0.005043205760132794,0.0025752408186103712,0.0032649314300608355,0.0026968059928906235,0.0030396009385916284
2007-05-03,0.005807871166710975,0.003062453627369159,0.00521326488838155,0.0025236511179449203,0.0035402129337589795,0.004126950721332275,0.003553156816499172,0.004163995696405961,0.0030942701059955354,0.0043976422177754125
2007-05-04,0.005586424982446475,0.0031644179241404587,0.0038804827981853535,0.0019065770653013563,0.0037158714176642746,0.0038270216176232255,0.0024202339134407145,0.004114177274194499,0.003019068740854551,0.0038640912122724115
2007-05-07,0.004463886552277929,0.0029528153171249883,0.002430871030881995,0.0026048780778094543,0.0030245896274227945,0.002220149290289449,0.0014433443368155048,0.003167672766372582,0.002746660177015161,0.0035982882990436504
2007-05-08,0.00412922379974942,0.0027218780548266906,0.003301848683709456,0.003254691189013958,0.003154812403775433,0.00204536227575974,0.002845541761408749,0.004941737397315789,0.004188060198585757,0.005134187363627568
2007-05-09,0.003305872212891599,0.0028656997517852124,0.002685506598938614,0.0049599464813332005,0.0033668062339551547,0.002894822786032218,0.0032390466935139257,0.004958129153511358,0.004859891847728751,0.005546953716652648
2007-05-10,0.0035175189225673752,0.0030352986108656797,0.00301963545088316,0.0032626576112166823,0.003867973908912059,0.00336060167359272,0.003358238270157239,0.004615978908553773,0.0033104467977106396,0.004147786280952701
2007-05-11,0.005552352400633554,0.004757688310166935,0.004597183340148906,0.006273246290773268,0.005325195718223019,0.00606067225958221,0.005457240010630967,0.006723362724682183,0.005908551484402726,0.005579773294573143
2007-05-14,0.004277639678064814,0.0037792681187686734,0.005858259186597783,0.0059513483498581255,0.005797905305683973,0.005794804311314694,0.005889423496914059,0.007938608832698955,0.006638288370663442,0.0055639264996276356
2007-05-15,0.005352030047960042,0.00497132453969713,0.0059796573300861305,0.006256802016770355,0.006152769721542895,0.006544803186155709,0.006971339598869207,0.009358030441212379,0.008771552035988301,0.008032975389428428
2007-05-16,0.0064424804947091465,0.006802734120408471,0.0056033403040632555,0.007609376897135747,0.007665281175129181,0.007884959669874571,0.008767205744779582,0.011149058254136503,0.011350312403381434,0.01151043859448175
2007-05-17,0.004647187442073037,0.004284321706590927,0.005210728212774468,0.004858205051025072,0.00535945728679735,0.0057966951488075,0.007076393447597322,0.009147172858736962,0.010694796597691288,0.011030020698784105
2007-05-18,0.0034456161489999472,0.00254848042597534,0.0029946181768224648,0.005115630372569826,0.0030985343172943184,0.004625154220640582,0.005637297844495918,0.00797905092720189,0.010393063969583546,0.010947302627090354
2007-05-21,0.003119368377345037,0.0017780028532669938,0.0033145247589361653,0.005274542555902597,0.0024058671962644772,0.004414702835198282,0.005752150173926741,0.007859622020147424,0.010495141716129261,0.0098397170131636
2007-05-22,0.004340021269544891,0.002856035010989132,0.005169502125983552,0.0069723371007893815,0.004284771932768964,0.005085506470589575,0.00722375858713469,0.008672366170609168,0.010303836171357673,0.009403295459157444
2007-05-23,0.005698554976794842,0.004175747602893178,0.005353790285275968,0.007870753476927169,0.005650030030535249,0.004845512111222297,0.007252091540658562,0.009332310844093495,0.009626438943052117,0.008322900602414751
2007-05-25,0.007542772940304893,0.004495070735223094,0.006482505399165957,0.007833147239853755,0.005943731047532652,0.005488763796706598,0.0068083264799551155,0.008315823152084834,0.008890831467611215,0.0074367676860837145
2007-05-28,0.007251265233897297,0.0036878167948628873,0.005096431405899662,0.005433693068819956,0.0036183806864097576,0.0045992566542532465,0.0039550881560189875,0.006030051247856976,0.006876901596628153,0.0058772148336233496
2007-05-29,0.006524096245667403,0.0035682547641706823,0.003957336085553365,0.004681455151283936,0.0029972620490710277,0.0031341438669577797,0.003994027973134416,0.005830948024574994,0.00634314032821616,0.004973656770058526
2007-05-30,0.005862835456726619,0.005315764865638619,0.005214712470262947,0.004861034350424179,0.0048160390814591175,0.004883058431791494,0.00557156760290189,0.006531601674850851,0.008362751309824073,0.007069731605855542
2007-05-31,0.004486021447921875,0.006742316734406353,0.006820947938363147,0.0052640822332729095,0.0050014396331202965,0.005836702055015299,0.005340325198028828,0.006294678050733113,0.008102692270836834,0.0061638677486089075
2007-06-01,0.007107376015166455,0.010126536982265736,0.009003536526377701,0.008750719476617732,0.00827361562039364,0.010037893736657939,0.008409165581239563,0.008712502344607053,0.00980739027524254,0.006287427974937837
2007-06-04,0.009084202162225653,0.01125624872871596,0.011386329165056809,0.009883746269519876,0.01093290706921836,0.012062460749114847,0.008460334108825915,0.0101270931266593,0.011136267463446137,0.006419658547107396
2007-06-05,0.008105004522885392,0.011456002884868127,0.009990533218238173,0.007940701817738103,0.009473407344286876,0.009989567076634027,0.007230534422593735,0.0068748473893811,0.008587205757943434,0.003966672377916336
2007-06-07,0.006979681586497251,0.009003383065710285,0.009627796965221137,0.005078880646723366,0.0076421220012020796,0.0073798292467513234,0.0058452300289932434,0.005607767751262315,0.005741707517272899,0.002410268069609057
2007-06-08,0.0071181850333480266,0.009862771176172475,0.008554416151779095,0.005331736092671772,0.007708859852141131,0.007196579616511588,0.0059927393401919115,0.0056173432830421725,0.004049823338986004,0.002789296159388684
2007-06-11,0.004269039903308217,0.006876625182181247,0.007564657805072743,0.0036104253830371684,0.00409865765267548,0.005364684584785074,0.004372056160470101,0.0029653591718686407,0.0037210920325115382,0.0026745575720290614
2007-06-12,0.0013359925417286182,0.004487609225781539,0.004319516706000426,0.001198271186984018,0.0017996907285203906,0.0023491603079162887,0.0029489041849425517,0.0011520273315631887,0.0027927523185835544,0.0013941656775432391
2007-06-13,0.00012933881838305734,0.0014824756277509335,0.001896340016921268,-3.698528703838481e-05,-0.0012978020125525619,0.0003662251649161147,0.0008007721866773674,-0.0004944549296115785,-0.00035421145413759613,0.0007758348417726728
2007-06-14,-0.0006878426672817467,0.0012800718515735385,0.0005028705229026192,-0.0008236125683241544,-0.0012004554678138554,-0.0004528050742937096,0.00045819897777849293,-0.0001241735861579543,-0.0010634623791141177,-0.0006588481429970329
2007-06-15,-0.001539149102810689,0.0008015567129796546,-0.00014759863634405344,-0.0007618203009418695,-0.0023469156257221275,-0.0012059145194541262,-0.00012500144553090586,-0.0003827710280688189,-0.0012163709565010713,-0.0016622873622428812
2007-06-18,-0.0035784021568630122,-0.0014106538822429133,-0.0017394412680030238,-0.003193730251818524,-0.0033831958052154116,-0.003483340536335017,-0.0018021100413033828,-0.002155368775750008,-0.002745725439053963,-0.002325061112343687
2007-06-19,-0.0028738649439815113,-0.0018662661171743075,-0.001445482242502188,-0.002310302514672177,-0.003919074411181868,-0.0023097555141709768,-0.0015505745413503336,-0.0010527625696312036,-0.0010780127642490184,-0.000519418049397993
2007-06-20,-0.0019034915826942225,-0.0005256825655975182,-0.0006581431376260804,-0.0007217276670533578,-0.0013786404311597054,-0.0005216221439281022,0.0012222718981187938,0.0019347578317320236,0.002513999074670961,0.0034983245701818537
2007-06-21,-0.0023249137354060647,-0.0004795989183455637,5.5967803612340166e-05,-0.00044094079923331,-0.0014822146731240562,0.0007085141557365744,0.0012664126647231391,0.002105613513047686,0.003740183316628812,0.005914682740505881
2007-06-22,-0.0029058476838901563,-0.002423818106056106,-0.000651533876686498,-0.0019073958659093187,-0.0012470219601143414,-0.00014697254179101688,0.00040610281517035384,0.0019059913145701962,0.004333882645531554,0.0065983755915571905
2007-06-25,-0.0023702374191927255,0.0001306398118187544,-0.0008523620742691433,-0.000583970185487057,0.0008852110526036047,0.002513918627316579,0.0024193100104546715,0.004665183147149703,0.007279324578404178,0.00839569815784003
2007-06-26,-0.0001279164528516238,0.0018765714399090762,0.002112880403293987,0.0019793260865866758,0.003832409215005646,0.005051748299774619,0.005153382785772405,0.0072600641811282635,0.00865125829923822,0.009800849187031344
2007-06-27,0.002037782149109473,0.004081202762395579,0.004325011039458563,0.0036031594468761636,0.006854370099908018,0.008132135763039073,0.00797139273561741,0.009255578262867359,0.010355122423108742,0.010785251442981382
2007-06-28,0.0018985130225858409,0.0047514335943302025,0.0037638629442628005,0.003912536274940774,0.0075651021114015015,0.00803740846914093,0.00879906328821543,0.00905593726670725,0.009909670624772573,0.011252711465397369
2007-06-29,0.001398611666183021,0.004175126795288161,0.003611380307943506,0.0037860659546439233,0.006807641114504234,0.00812946748635833,0.00782377405878849,0.009638295672206405,0.010234471696506386,0.012833261115374348
2007-07-02,0.0012494254785112506,0.0030074744537974154,0.002912832562245356,0.004018507682457522,0.00594094035938488,0.007502830598880829,0.005548590173513045,0.008667934809184985,0.009495088768694445,0.011939905049762733
2007-07-03,0.0008449260321307976,0.0020999352904296953,0.0013344349916490509,0.005054257330493893,0.004436588807479956,0.006820675573210827,0.004279018448201525,0.006915211930045216,0.007866705085742382,0.00884580929502071
2007-07-04,0.00038329468153743836,0.0018793051340160153,0.001397535898697983,0.005841925516496076,0.0037058100361361535,0.006041671620041069,0.003068041840434409,0.005619978643537286,0.007273615166009476,0.005677018347485314
2007-07-05,0.0010690343966725745,0.0037097114665153503,0.0019643901050700597,0.006950038055906861,0.005243514316345136,0.005338072985045591,0.004853772024548061,0.005971839461479755,0.008107303881967193,0.0067049647239938075
2007-07-06,0.0022125379705999863,0.0038425470654683937,0.0025606169467592113,0.006539582489177685,0.006224972042193881,0.00434067857007868,0.005104590561825558,0.00610652490146244,0.008152689695381425,0.007810124167955537
2007-07-09,0.0017409823560795047,0.0018641174454316397,0.0013435026868312682,0.005214300975929278,0.005229388358857699,0.0026686022833923564,0.003538666207499945,0.0045860131256120285,0.006163869133248836,0.007443924013644798
2007-07-10,0.0014770230605592126,0.0010417023826504606,0.0008433047691167996,0.005499614048421232,0.0040443442941304605,0.002048765031317086,0.002852027168395123,0.004651772464861355,0.006776809038535915,0.007375238980659835
2007-07-11,0.0015655117415095464,0.0021261492300536965,0.0009280678031843926,0.005338269677419557,0.004684013153224284,0.0017124746749535642,0.0038216967664218976,0.004360895008517305,0.007483064174307684,0.007607328652888575
2007-07-12,-0.0008545394689683086,-0.0009415571992349755,-0.0015987248445684366,0.00034490847357671777,0.00011979425551932653,-0.001704788473589664,-0.0009594014480083081,-0.0010477362541139366,0.002231633017149464,0.0007527991044709927
2007-07-13,-0.0010968059709362617,0.00048735366962279194,-0.0026317361442834987,0.0005357278173257324,0.0007215447279516964,-0.0023734352371793136,-0.0008366872594239268,-0.002136040651904558,0.00027178541749254,-0.0018059529680619084
2007-07-16,0.0013955690600955181,0.001868301742440326,-0.0004170999033396101,0.0015481213740817681,0.003258804668986537,0.0007099799094225414,0.0015359100112437454,0.0005556308058611906,0.0019256357822469174,0.00021258293263888808
